dataset,cap,model,seed,method,warmup,cepochs_cfg,ep_max,ep_rows,lr,lr_c,K,taken,n_pos,N,count_raw,count_adj,AP,ccF1adj,ccF1eq,macroEq,tp_at_K,scorefp,path
dermmnist,L90_G90,MobileNetV3,1,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,201,200,223,2003,181,200,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,140,4b79c02d36fd,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_1
dermmnist,L90_G90,MobileNetV3,2,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,201,200,223,2003,184,200,0.7065599088842233,0.6666666666666666,0.6666666666666666,0.7874051336266088,141,75dcdd1486b6,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_2
dermmnist,L90_G90,MobileNetV3,4,tralo,50,300,79.0,19.0,0.0001,5e-06,201,200,223,2003,194,200,0.7327205991017757,0.6855791962174941,0.6903073286052009,0.7911022907691722,146,cc2c1dc5f415,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_4
dermmnist,L90_G90,MobileNetV3,3,tralo,50,300,65.0,13.0,0.0001,5e-06,201,200,223,2003,194,200,0.718403292757794,0.6382978723404256,0.6382978723404256,0.7966682817017982,135,a5b35c01faab,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_3
dermmnist,L90_G90,MobileNetV3,1,tralo,50,300,350.0,65.0,0.0001,5e-06,201,200,223,2003,197,200,0.7071897662387029,0.6666666666666666,0.6666666666666666,0.7836561584459504,141,509171ff6dcc,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_1
dermmnist,L90_G90,MobileNetV3,2,tralo,50,300,68.0,8.0,0.0001,5e-06,201,200,223,2003,198,200,0.711944958478959,0.6808510638297872,0.6855791962174941,0.77888620973158,145,8fa695e5053b,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_2
dermmnist,L90_G90,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,201,200,223,2003,212,194,0.7127348346679947,0.657074340527578,0.6713947990543735,0.7577179261835421,142,3ca4a7e576bf,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_4
dermmnist,L90_G90,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,201,200,223,2003,209,200,0.7139584333260884,0.6382978723404256,0.6382978723404256,0.7789142007148339,135,e84e85d34092,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_3
dermmnist,L90_G90,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,201,200,223,2003,195,195,0.7063806810584813,0.6555023923444976,0.6619385342789598,0.7796800519789241,140,11e365b17202,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_1
dermmnist,L90_G90,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,201,200,223,2003,198,193,0.6871747460319677,0.6346153846153846,0.6430260047281324,0.7579184093503016,136,bf4a6f066967,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_2
dermmnist,L90_G90,MobileNetV3,4,fioretto_ldf,50,300,5.0,6.0,0.0001,5e-06,201,200,223,2003,178,200,0.7285880689768954,0.6808510638297872,0.6808510638297872,0.7897222651888159,144,89c572c86961,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_4
dermmnist,L90_G90,MobileNetV3,3,fioretto_ldf,50,300,5.0,6.0,0.0001,5e-06,201,200,223,2003,181,200,0.7197489514189088,0.6430260047281324,0.6430260047281324,0.7983231260221862,136,01d12cc0473f,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_3
dermmnist,L90_G90,MobileNetV3,1,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,201,200,223,2003,181,200,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,140,4b79c02d36fd,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_1
dermmnist,L90_G90,MobileNetV3,2,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,201,200,223,2003,184,200,0.7060444061741419,0.6666666666666666,0.6666666666666666,0.7867861426175687,141,b8b2b8239e24,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_2
dermmnist,L90_G90,MobileNetV3,4,tralo_bounded,50,300,55.0,5.0,0.0001,5e-06,201,200,223,2003,171,200,0.7281127403687118,0.6903073286052009,0.6903073286052009,0.790934713792143,146,dedc49b3a5d1,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_4
dermmnist,L90_G90,MobileNetV3,3,tralo_bounded,50,300,55.0,5.0,0.0001,5e-06,201,200,223,2003,178,200,0.7200273544556895,0.6430260047281324,0.6430260047281324,0.798726985060563,136,03effbc3972f,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_3
dermmnist,L90_G90,MobileNetV3,1,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,201,200,223,2003,181,200,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,140,4b79c02d36fd,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_1
dermmnist,L90_G90,MobileNetV3,2,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,201,200,223,2003,179,200,0.7054940918170429,0.6666666666666666,0.6666666666666666,0.7870070864312011,141,b3bb8002efcd,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_2
dermmnist,L90_G90,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,201,200,223,2003,212,200,0.7127348346679947,0.6713947990543735,0.6713947990543735,0.7577179261835421,142,3ca4a7e576bf,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_4
dermmnist,L90_G90,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,201,200,223,2003,209,200,0.7139584333260884,0.6382978723404256,0.6382978723404256,0.7789142007148339,135,e84e85d34092,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_3
dermmnist,L90_G90,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,201,200,223,2003,195,200,0.7063806810584813,0.6619385342789598,0.6619385342789598,0.7796800519789241,140,11e365b17202,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_1
dermmnist,L90_G90,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,201,200,223,2003,198,200,0.6871747460319677,0.6430260047281324,0.6430260047281324,0.7579184093503016,136,bf4a6f066967,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_2
tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,50,300,105.0,106.0,0.0001,5e-06,51,51,171,2400,38,51,0.3565513462578162,0.3063063063063063,0.3063063063063063,0.40854202753915536,34,f56e7ed88896,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,50,300,92.0,93.0,0.0001,5e-06,51,51,171,2400,45,51,0.3451009435212011,0.2702702702702703,0.2702702702702703,0.4089696189402784,30,aa3057a164bc,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,50,300,99.0,100.0,0.0001,5e-06,51,51,171,2400,32,51,0.3045416930469108,0.27927927927927926,0.27927927927927926,0.4054440132548629,31,006a445a492c,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,50,300,84.0,85.0,0.0001,5e-06,51,51,171,2400,44,51,0.3491141769754971,0.24324324324324326,0.24324324324324326,0.40181756493797993,27,b5f4f68a7b52,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,MobileNetV3,4,tralo,50,300,121.0,19.0,0.0001,5e-06,51,51,171,2400,44,51,0.366181838742548,0.2972972972972973,0.2972972972972973,0.4104827649020035,33,9af84cd1ba73,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4
tissuemnist,L30_G30,MobileNetV3,3,tralo,50,300,116.0,17.0,0.0001,5e-06,51,51,171,2400,44,51,0.34532059300598095,0.2882882882882883,0.2882882882882883,0.4091472425712938,32,a5145f344ed1,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo/seed_3
tissuemnist,L30_G30,MobileNetV3,1,tralo,50,300,109.0,18.0,0.0001,5e-06,51,51,171,2400,40,51,0.3012595562325671,0.2702702702702703,0.2702702702702703,0.4083716755557647,30,1b5e493559d6,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo/seed_1
tissuemnist,L30_G30,MobileNetV3,2,tralo,50,300,128.0,20.0,0.0001,5e-06,51,51,171,2400,48,51,0.351282404351141,0.24324324324324326,0.24324324324324326,0.40430010648194525,27,6b4f6f5341c1,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo/seed_2
tissuemnist,L30_G30,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,80,51,0.34340311918459765,0.24324324324324326,0.24324324324324326,0.33674714378775183,27,b8c109a8f9d4,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/danits_lp/seed_4
tissuemnist,L30_G30,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,124,51,0.2672387550762193,0.18018018018018017,0.18018018018018017,0.32924758453974184,20,c4851cce7fa7,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/danits_lp/seed_3
tissuemnist,L30_G30,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,204,51,0.2838922384793287,0.1981981981981982,0.2072072072072072,0.34085879302629407,23,99fa21a62318,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/danits_lp/seed_1
tissuemnist,L30_G30,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,51,51,171,2400,194,51,0.3515264880471548,0.26126126126126126,0.2702702702702703,0.3818023158343532,30,c56732a850e5,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/danits_lp/seed_2
tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,50,300,63.0,64.0,0.0001,5e-06,51,51,171,2400,38,51,0.35914488568414643,0.2882882882882883,0.2882882882882883,0.40401570810523724,32,8f659a1b59f9,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_4
tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,50,300,66.0,67.0,0.0001,5e-06,51,51,171,2400,46,51,0.3476730037556539,0.27927927927927926,0.27927927927927926,0.40602144200558876,31,bd4b8f62be5b,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_3
tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,50,300,57.0,58.0,0.0001,5e-06,51,51,171,2400,40,51,0.31096678406830924,0.27927927927927926,0.27927927927927926,0.4061929750468809,31,ae950a98c5b7,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_1
tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,50,300,74.0,75.0,0.0001,5e-06,51,51,171,2400,49,51,0.3485365903641652,0.25225225225225223,0.25225225225225223,0.40468262360402407,28,263545a15def,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_2
tissuemnist,L30_G30,MobileNetV3,4,tralo_bounded,50,300,350.0,61.0,0.0001,5e-06,51,51,171,2400,40,51,0.36343928485630034,0.2882882882882883,0.2882882882882883,0.40482525304380845,32,dd3b77ae3b7a,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo_bounded/seed_4
tissuemnist,L30_G30,MobileNetV3,3,tralo_bounded,50,300,116.0,17.0,0.0001,5e-06,51,51,171,2400,48,51,0.34512638174777127,0.27927927927927926,0.27927927927927926,0.40631731797606363,31,b60a4da025b2,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo_bounded/seed_3
tissuemnist,L30_G30,MobileNetV3,1,tralo_bounded,50,300,105.0,15.0,0.0001,5e-06,51,51,171,2400,33,51,0.31052336418444426,0.27927927927927926,0.27927927927927926,0.40666977248475455,31,393162d60a7d,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo_bounded/seed_1
tissuemnist,L30_G30,MobileNetV3,2,tralo_bounded,50,300,123.0,18.0,0.0001,5e-06,51,51,171,2400,45,51,0.34802880637585426,0.23423423423423423,0.23423423423423423,0.400857249297944,26,4524bf398476,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo_bounded/seed_2
tissuemnist,L30_G30,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,80,51,0.34340311918459765,0.24324324324324326,0.24324324324324326,0.33674714378775183,27,b8c109a8f9d4,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/heuristic/seed_4
tissuemnist,L30_G30,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,124,51,0.2672387550762193,0.18018018018018017,0.18018018018018017,0.32924758453974184,20,c4851cce7fa7,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/heuristic/seed_3
tissuemnist,L30_G30,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,204,51,0.2838922384793287,0.2072072072072072,0.2072072072072072,0.34085879302629407,23,99fa21a62318,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/heuristic/seed_1
tissuemnist,L30_G30,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,51,51,171,2400,194,51,0.3515264880471548,0.2702702702702703,0.2702702702702703,0.3818023158343532,30,c56732a850e5,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/heuristic/seed_2
tissuemnist,L60_G60,MobileNetV3,4,hounie_rcl,50,300,86.0,87.0,0.0001,5e-06,103,102,171,2400,80,102,0.39073178610930576,0.40293040293040294,0.40293040293040294,0.42159220444852297,55,305307e35790,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/hounie_rcl/seed_4
tissuemnist,L60_G60,MobileNetV3,3,hounie_rcl,50,300,79.0,80.0,0.0001,5e-06,103,102,171,2400,91,102,0.3837594728099304,0.3956043956043956,0.3956043956043956,0.42874250556784765,54,0f2bba11e2c5,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/hounie_rcl/seed_3
tissuemnist,L60_G60,MobileNetV3,1,hounie_rcl,50,300,81.0,82.0,0.0001,5e-06,103,102,171,2400,83,102,0.33376790919602295,0.358974358974359,0.3663003663003663,0.42559606141860584,50,c5a41f18b84d,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/hounie_rcl/seed_1
tissuemnist,L60_G60,MobileNetV3,2,hounie_rcl,50,300,67.0,68.0,0.0001,5e-06,103,102,171,2400,88,102,0.3682270629565387,0.3443223443223443,0.3443223443223443,0.42320157021310567,47,04d40c6f688f,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/hounie_rcl/seed_2
tissuemnist,L60_G60,MobileNetV3,4,tralo,50,300,106.0,17.0,0.0001,5e-06,103,102,171,2400,87,102,0.3938446408099753,0.3882783882783883,0.3956043956043956,0.4225976971282539,54,b5a66a6e801c,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo/seed_4
tissuemnist,L60_G60,MobileNetV3,3,tralo,50,300,99.0,14.0,0.0001,5e-06,103,102,171,2400,96,102,0.38848342485228443,0.3956043956043956,0.3882783882783883,0.4310861741052481,53,36ef6c1702c6,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo/seed_3
tissuemnist,L60_G60,MobileNetV3,1,tralo,50,300,115.0,20.0,0.0001,5e-06,103,102,171,2400,99,102,0.343351557262267,0.37362637362637363,0.37362637362637363,0.4204862221311592,51,9b4c8036d796,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo/seed_1
tissuemnist,L60_G60,MobileNetV3,2,tralo,50,300,112.0,17.0,0.0001,5e-06,103,102,171,2400,91,102,0.37239692878649827,0.3443223443223443,0.3443223443223443,0.42104144957502254,47,f93de14116b0,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo/seed_2
tissuemnist,L60_G60,MobileNetV3,4,danits_lp,50,300,,,0.0001,5e-06,103,102,171,2400,80,80,0.34340311918459765,0.3426294820717131,0.3663003663003663,0.3516010148474457,50,b8c109a8f9d4,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/danits_lp/seed_4
tissuemnist,L60_G60,MobileNetV3,3,danits_lp,50,300,,,0.0001,5e-06,103,102,171,2400,124,102,0.2672387550762193,0.27106227106227104,0.2783882783882784,0.3404582725560461,38,c4851cce7fa7,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/danits_lp/seed_3
tissuemnist,L60_G60,MobileNetV3,1,danits_lp,50,300,,,0.0001,5e-06,103,102,171,2400,204,102,0.2838922384793287,0.29304029304029305,0.30036630036630035,0.3540252014346241,41,99fa21a62318,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/danits_lp/seed_1
tissuemnist,L60_G60,MobileNetV3,2,danits_lp,50,300,,,0.0001,5e-06,103,102,171,2400,194,102,0.3515264880471548,0.3516483516483517,0.3516483516483517,0.39228809219133587,48,c56732a850e5,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/danits_lp/seed_2
tissuemnist,L60_G60,MobileNetV3,4,fioretto_ldf,50,300,48.0,49.0,0.0001,5e-06,103,102,171,2400,80,102,0.3936759460820684,0.40293040293040294,0.40293040293040294,0.4232681614524488,55,33a8071e2178,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/fioretto_ldf/seed_4
tissuemnist,L60_G60,MobileNetV3,3,fioretto_ldf,50,300,47.0,48.0,0.0001,5e-06,103,102,171,2400,101,102,0.3849999046636488,0.3956043956043956,0.38095238095238093,0.42732064942890025,52,4a357fd23fb9,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/fioretto_ldf/seed_3
tissuemnist,L60_G60,MobileNetV3,1,fioretto_ldf,50,300,299.0,300.0,0.0001,5e-06,103,102,171,2400,92,102,0.3412041465527307,0.38095238095238093,0.38095238095238093,0.4277081564763363,52,967e297b8bec,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/fioretto_ldf/seed_1
tissuemnist,L60_G60,MobileNetV3,2,fioretto_ldf,50,300,57.0,58.0,0.0001,5e-06,103,102,171,2400,92,102,0.3686115538210658,0.3443223443223443,0.3443223443223443,0.42237524848871355,47,bb2378fab4a1,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/fioretto_ldf/seed_2
tissuemnist,L60_G60,MobileNetV3,4,tralo_bounded,50,300,98.0,13.0,0.0001,5e-06,103,102,171,2400,83,102,0.3950166337858039,0.40293040293040294,0.40293040293040294,0.4233160777729099,55,93475854d5a8,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo_bounded/seed_4
tissuemnist,L60_G60,MobileNetV3,3,tralo_bounded,50,300,91.0,12.0,0.0001,5e-06,103,102,171,2400,99,102,0.3825365809885295,0.3882783882783883,0.3882783882783883,0.42613581251243215,53,1dacd2b93fd9,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo_bounded/seed_3
tissuemnist,L60_G60,MobileNetV3,1,tralo_bounded,50,300,97.0,13.0,0.0001,5e-06,103,102,171,2400,92,102,0.3383725529357249,0.38095238095238093,0.38095238095238093,0.4281999794296221,52,a17c3088bf0c,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo_bounded/seed_1
tissuemnist,L60_G60,MobileNetV3,2,tralo_bounded,50,300,107.0,15.0,0.0001,5e-06,103,102,171,2400,91,102,0.3674484235168293,0.3443223443223443,0.3443223443223443,0.4198081793742744,47,c04509dad6c8,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/tralo_bounded/seed_2
tissuemnist,L60_G60,MobileNetV3,4,heuristic,50,300,,,0.0001,5e-06,103,102,171,2400,80,102,0.34340311918459765,0.3663003663003663,0.3663003663003663,0.3516010148474457,50,b8c109a8f9d4,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/heuristic/seed_4
tissuemnist,L60_G60,MobileNetV3,3,heuristic,50,300,,,0.0001,5e-06,103,102,171,2400,124,102,0.2672387550762193,0.2783882783882784,0.2783882783882784,0.3404582725560461,38,c4851cce7fa7,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/heuristic/seed_3
tissuemnist,L60_G60,MobileNetV3,1,heuristic,50,300,,,0.0001,5e-06,103,102,171,2400,204,102,0.2838922384793287,0.30036630036630035,0.30036630036630035,0.3540252014346241,41,99fa21a62318,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/heuristic/seed_1
tissuemnist,L60_G60,MobileNetV3,2,heuristic,50,300,,,0.0001,5e-06,103,102,171,2400,194,102,0.3515264880471548,0.3516483516483517,0.3516483516483517,0.39228809219133587,48,c56732a850e5,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L60_G60/heuristic/seed_2
tissuemnist,L90_G90,MobileNetV3,4,hounie_rcl,50,300,78.0,79.0,0.0001,5e-06,154,154,171,2400,128,154,0.4121031253427881,0.4492307692307692,0.4492307692307692,0.43335370062262685,73,87f317343ba1,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/hounie_rcl/seed_4
tissuemnist,L90_G90,MobileNetV3,3,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,154,154,171,2400,127,154,0.3576502359266394,0.37538461538461537,0.37538461538461537,0.4021976626175604,61,8a7136eb80e2,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/hounie_rcl/seed_3
tissuemnist,L90_G90,MobileNetV3,1,hounie_rcl,50,300,71.0,72.0,0.0001,5e-06,154,154,171,2400,131,154,0.35126676325069855,0.38153846153846155,0.38153846153846155,0.4275133311781203,62,859355b42659,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/hounie_rcl/seed_1
tissuemnist,L90_G90,MobileNetV3,2,hounie_rcl,50,300,63.0,64.0,0.0001,5e-06,154,154,171,2400,132,154,0.37782874061920685,0.4307692307692308,0.4307692307692308,0.4383254993309517,70,da72181d58d1,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/hounie_rcl/seed_2
tissuemnist,L90_G90,MobileNetV3,4,tralo,50,300,90.0,12.0,0.0001,5e-06,154,154,171,2400,123,154,0.4095255407908795,0.4369230769230769,0.4369230769230769,0.4324688379589293,71,b8a384400528,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/tralo/seed_4
tissuemnist,L90_G90,MobileNetV3,3,tralo,50,300,54.0,4.0,0.0001,5e-06,154,154,171,2400,123,154,0.3554997258607965,0.37538461538461537,0.37538461538461537,0.4061703039265756,61,35bed0d35232,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/tralo/seed_3
tissuemnist,L90_G90,MobileNetV3,1,tralo,50,300,111.0,24.0,0.0001,5e-06,154,154,171,2400,147,154,0.3416184304496459,0.4,0.4,0.42647871961709366,65,f0f90430553e,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L90_G90/tralo/seed_1
