ds,model,cls,grp,tight,L,G,method,seed,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,phase
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,hounie_rcl,2,0.4177,0.5039,0.5292,0.3686,0.8099,15.0,1.0,59.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,hounie_rcl,3,0.4,0.4826,0.5217,0.3972,0.849,4.0,1.0,56.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,hounie_rcl,4,0.4289,0.5213,0.53,0.3652,0.8105,11.0,1.0,67.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo,1,0.426,0.5357,0.5554,0.3472,0.7679,6.0,1.0,80.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo,2,0.4176,0.5067,0.53,0.3628,0.8046,7.0,1.0,79.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo,3,0.4019,0.485,0.5233,0.3942,0.8473,4.0,1.0,71.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo,4,0.4332,0.5233,0.5342,0.3608,0.8047,5.0,1.0,78.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo_bounded,1,0.4296,0.5386,0.5579,0.346,0.7683,13.0,1.0,80.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo_bounded,2,0.4202,0.5074,0.5325,0.3644,0.807,11.0,1.0,79.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo_bounded,3,0.4017,0.4854,0.5238,0.396,0.8497,7.0,1.0,71.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L30_G30,30,30,tralo_bounded,4,0.433,0.5241,0.5337,0.3629,0.809,11.0,1.0,78.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,danits_lp,1,0.4374,0.5331,0.5475,0.3455,0.7766,25.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,danits_lp,2,0.4435,0.5431,0.5654,0.3307,0.7352,35.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,danits_lp,3,0.3807,0.4656,0.4992,0.398,0.8605,49.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,danits_lp,4,0.4423,0.5329,0.5421,0.347,0.772,26.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,fioretto_ldf,1,0.4393,0.5412,0.5558,0.3467,0.7679,11.0,1.0,23.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,fioretto_ldf,2,0.4425,0.5256,0.5429,0.3507,0.7763,9.0,1.0,22.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,fioretto_ldf,3,0.4168,0.4914,0.5262,0.3881,0.8372,8.0,1.0,15.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,fioretto_ldf,4,0.446,0.5331,0.5387,0.3508,0.7915,12.0,1.0,21.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,heuristic,1,0.439,0.534,0.5483,0.3455,0.7766,25.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,heuristic,2,0.4442,0.5433,0.5654,0.3307,0.7352,35.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,heuristic,3,0.3833,0.4668,0.5004,0.398,0.8605,49.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,heuristic,4,0.4443,0.534,0.5429,0.347,0.772,26.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,hounie_rcl,1,0.4497,0.5491,0.5633,0.3383,0.7578,16.0,1.0,65.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,hounie_rcl,2,0.4492,0.532,0.5475,0.3471,0.776,11.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,hounie_rcl,3,0.4189,0.494,0.5288,0.3884,0.8373,8.0,1.0,33.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,hounie_rcl,4,0.4411,0.5306,0.5396,0.3554,0.7905,20.0,1.0,62.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo,1,0.4354,0.5362,0.5504,0.3513,0.7777,1.0,1.0,73.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo,2,0.4455,0.5292,0.545,0.3471,0.774,7.0,1.0,72.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo,3,0.3949,0.4747,0.5167,0.4003,0.8596,1.0,1.0,65.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo,4,0.4425,0.5321,0.5458,0.3504,0.7831,5.0,1.0,72.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo_bounded,1,0.4403,0.5418,0.5563,0.3466,0.7673,10.0,1.0,73.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo_bounded,2,0.4425,0.5265,0.5429,0.3519,0.7764,15.0,1.0,72.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo_bounded,3,0.4113,0.4873,0.5225,0.3907,0.8384,7.0,1.0,65.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L50_G50,50,50,tralo_bounded,4,0.4472,0.5359,0.5413,0.3508,0.7898,12.0,1.0,72.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,danits_lp,1,0.4362,0.5308,0.5446,0.3455,0.7766,1.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,danits_lp,2,0.4548,0.5491,0.5696,0.3307,0.7352,1.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,danits_lp,3,0.3853,0.4672,0.4996,0.398,0.8605,15.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,danits_lp,4,0.4461,0.5352,0.5433,0.347,0.772,0.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,fioretto_ldf,1,0.4514,0.5503,0.5604,0.3381,0.7523,7.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,fioretto_ldf,2,0.4483,0.5373,0.5483,0.3396,0.759,14.0,1.0,17.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,fioretto_ldf,3,0.4222,0.494,0.5271,0.3843,0.8347,26.0,1.0,5.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,fioretto_ldf,4,0.4485,0.536,0.54,0.3426,0.7721,9.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,heuristic,1,0.4376,0.5318,0.5454,0.3455,0.7766,11.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,heuristic,2,0.4561,0.5499,0.5704,0.3307,0.7352,5.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,heuristic,3,0.3842,0.4672,0.4996,0.398,0.8605,17.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,heuristic,4,0.4463,0.535,0.5429,0.347,0.772,12.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,hounie_rcl,1,0.4477,0.5477,0.5579,0.3417,0.7578,13.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,hounie_rcl,2,0.4617,0.5485,0.5592,0.3315,0.7584,19.0,1.0,49.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,hounie_rcl,3,0.4208,0.5046,0.5329,0.3709,0.8174,3.0,1.0,4.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,hounie_rcl,4,0.4444,0.5297,0.5375,0.3531,0.778,11.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo,1,0.4451,0.543,0.5537,0.3455,0.766,22.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo,2,0.4606,0.5472,0.5579,0.3334,0.7539,17.0,1.0,53.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo,3,0.4175,0.4883,0.5242,0.3866,0.837,13.0,1.0,55.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo,4,0.4529,0.5384,0.5437,0.3356,0.7768,2.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo_bounded,1,0.4448,0.5448,0.5554,0.3446,0.7649,4.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo_bounded,2,0.4592,0.5538,0.5604,0.3296,0.7428,4.0,1.0,53.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo_bounded,3,0.421,0.4941,0.5275,0.3838,0.8355,26.0,1.0,55.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L70_G70,70,70,tralo_bounded,4,0.4471,0.532,0.5387,0.3488,0.7809,18.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,danits_lp,1,0.4362,0.5308,0.5446,0.3455,0.7766,1.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,danits_lp,2,0.4558,0.5496,0.57,0.3307,0.7352,0.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,danits_lp,3,0.3871,0.4686,0.5008,0.398,0.8605,2.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,danits_lp,4,0.4461,0.5352,0.5433,0.347,0.772,0.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,fioretto_ldf,1,0.4503,0.5511,0.56,0.337,0.7517,4.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,fioretto_ldf,2,0.4518,0.5385,0.5475,0.3423,0.7546,9.0,1.0,3.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,fioretto_ldf,3,0.4224,0.4999,0.5279,0.3768,0.8193,6.0,1.0,4.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,fioretto_ldf,4,0.4497,0.5361,0.5396,0.343,0.7717,9.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,heuristic,1,0.4352,0.5307,0.5437,0.3455,0.7766,28.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,heuristic,2,0.4607,0.5525,0.5725,0.3307,0.7352,16.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,heuristic,3,0.3829,0.4671,0.4996,0.398,0.8605,14.0,0.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,heuristic,4,0.4474,0.5358,0.5433,0.347,0.772,25.0,1.0,,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,hounie_rcl,1,0.4435,0.541,0.5513,0.3494,0.7678,7.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,hounie_rcl,2,0.454,0.5407,0.5487,0.3383,0.7521,7.0,1.0,3.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,hounie_rcl,3,0.4179,0.4902,0.5238,0.3869,0.8327,36.0,1.0,4.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,hounie_rcl,4,0.4483,0.5351,0.5383,0.3446,0.7739,8.0,1.0,1.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo,1,0.4412,0.5399,0.5513,0.3485,0.7667,17.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo,2,0.4537,0.5405,0.5496,0.3384,0.7529,11.0,1.0,53.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo,3,0.4172,0.4858,0.5212,0.3906,0.841,34.0,1.0,54.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo,4,0.4472,0.5339,0.5375,0.3448,0.7722,1.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo_bounded,1,0.4439,0.5405,0.5513,0.3493,0.7686,7.0,1.0,51.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo_bounded,2,0.472,0.5657,0.5742,0.318,0.7262,12.0,1.0,53.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo_bounded,3,0.4172,0.4893,0.5246,0.3872,0.8369,42.0,1.0,54.0,paperv2_phase6
tissuemnist,EfficientNetB0,4,synth_group,L80_G80,80,80,tralo_bounded,4,0.4478,0.5329,0.5363,0.3471,0.7759,14.0,1.0,51.0,paperv2_phase6
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,danits_lp,1,0.3346,0.4406,0.4838,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,danits_lp,2,0.3691,0.4599,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,danits_lp,3,0.3221,0.4526,0.4637,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,danits_lp,4,0.3272,0.4443,0.4758,0.4223,0.9133,47.0,0.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,fioretto_ldf,1,0.3509,0.4714,0.5058,0.3881,0.849,9.0,0.0,,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,fioretto_ldf,2,0.3587,0.4793,0.4992,0.3886,0.8578,4.0,1.0,24.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,fioretto_ldf,3,0.3429,0.4711,0.4967,0.4083,0.888,9.0,1.0,14.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,fioretto_ldf,4,0.3599,0.4695,0.5092,0.4022,0.8692,9.0,1.0,20.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,heuristic,1,0.3346,0.4406,0.4838,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,heuristic,2,0.3691,0.4599,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,heuristic,3,0.3233,0.4533,0.4642,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,heuristic,4,0.3272,0.4443,0.4758,0.4223,0.9133,47.0,0.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,hounie_rcl,1,0.3534,0.4734,0.5079,0.3881,0.8527,14.0,1.0,68.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,hounie_rcl,2,0.358,0.4797,0.4983,0.3891,0.862,4.0,1.0,79.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,hounie_rcl,3,0.3437,0.4724,0.4983,0.4065,0.8867,7.0,1.0,59.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,hounie_rcl,4,0.347,0.4643,0.5075,0.4026,0.8676,5.0,1.0,107.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo,1,0.355,0.4749,0.5067,0.3857,0.8501,11.0,1.0,71.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo,2,0.3612,0.4825,0.4958,0.3893,0.8713,0.0,1.0,74.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo,3,0.3414,0.4702,0.4971,0.4097,0.8834,6.0,1.0,64.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo,4,0.3575,0.4697,0.5046,0.4089,0.8797,1.0,1.0,70.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo_bounded,1,0.356,0.4757,0.5092,0.3867,0.851,12.0,1.0,71.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo_bounded,2,0.3568,0.4779,0.4988,0.3901,0.8587,2.0,1.0,74.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo_bounded,3,0.3437,0.4704,0.4958,0.4093,0.887,9.0,1.0,64.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G20,20,20,tralo_bounded,4,0.3529,0.4677,0.5075,0.4033,0.8659,7.0,1.0,70.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,danits_lp,1,0.3346,0.4406,0.4838,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,danits_lp,2,0.3691,0.4599,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,danits_lp,3,0.3221,0.4526,0.4637,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,heuristic,1,0.3346,0.4406,0.4838,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,heuristic,2,0.3691,0.4599,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L20_G50,20,50,heuristic,3,0.3233,0.4533,0.4642,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,danits_lp,1,0.3383,0.4426,0.4842,0.405,0.8891,155.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,danits_lp,2,0.3807,0.4662,0.4808,0.4032,0.8881,143.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,danits_lp,3,0.3275,0.4552,0.4646,0.4115,0.9128,72.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,danits_lp,4,0.3368,0.4498,0.4792,0.4223,0.9133,30.0,0.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,fioretto_ldf,1,0.3598,0.4763,0.5071,0.3835,0.8447,11.0,1.0,18.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,fioretto_ldf,2,0.3697,0.4862,0.5029,0.3829,0.8509,4.0,1.0,20.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,fioretto_ldf,3,0.3469,0.4747,0.4971,0.4073,0.883,15.0,1.0,12.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,fioretto_ldf,4,0.3635,0.4727,0.5092,0.4007,0.8631,10.0,1.0,15.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,heuristic,1,0.3384,0.4425,0.4842,0.405,0.8891,155.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,heuristic,2,0.3817,0.4669,0.4813,0.4032,0.8881,143.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,heuristic,3,0.3275,0.4552,0.4646,0.4115,0.9128,72.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,heuristic,4,0.3368,0.4498,0.4792,0.4223,0.9133,30.0,0.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,hounie_rcl,1,0.3617,0.4752,0.5129,0.3808,0.847,14.0,1.0,62.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,hounie_rcl,2,0.3688,0.4839,0.4979,0.3835,0.8558,5.0,1.0,74.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,hounie_rcl,3,0.3477,0.4748,0.4975,0.4059,0.8813,11.0,1.0,51.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,hounie_rcl,4,0.3624,0.4725,0.5088,0.4008,0.8639,12.0,1.0,86.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo,1,0.3669,0.4815,0.5129,0.3829,0.8455,6.0,1.0,68.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo,2,0.3703,0.4839,0.5021,0.3865,0.851,2.0,1.0,71.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo,3,0.3508,0.4771,0.5021,0.4042,0.8723,7.0,1.0,62.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo,4,0.3685,0.4769,0.5096,0.4022,0.8634,5.0,1.0,63.0,paper400_tralofix
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo_bounded,1,0.3605,0.4754,0.5062,0.3859,0.846,12.0,1.0,68.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo_bounded,2,0.3726,0.4886,0.5038,0.3819,0.8499,4.0,0.0,,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo_bounded,3,0.3459,0.4733,0.4963,0.4058,0.8817,12.0,1.0,62.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G30,30,30,tralo_bounded,4,0.3671,0.4747,0.51,0.4003,0.862,11.0,1.0,63.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,danits_lp,1,0.3383,0.4426,0.4842,0.405,0.8891,155.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,danits_lp,2,0.3807,0.4662,0.4808,0.4032,0.8881,143.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,danits_lp,3,0.3275,0.4552,0.4646,0.4115,0.9128,72.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,heuristic,1,0.3384,0.4425,0.4842,0.405,0.8891,155.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,heuristic,2,0.3817,0.4669,0.4813,0.4032,0.8881,143.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L30_G80,30,80,heuristic,3,0.3275,0.4552,0.4646,0.4115,0.9128,72.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,danits_lp,1,0.3315,0.4389,0.4825,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,danits_lp,2,0.3689,0.46,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,danits_lp,3,0.3221,0.4526,0.4637,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,heuristic,1,0.3315,0.4389,0.4825,0.405,0.8891,172.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,heuristic,2,0.3689,0.46,0.4771,0.4032,0.8881,160.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G20,50,20,heuristic,3,0.3233,0.4533,0.4642,0.4115,0.9128,89.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,danits_lp,1,0.3482,0.4483,0.4871,0.405,0.8891,120.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,danits_lp,2,0.392,0.4721,0.4846,0.4032,0.8881,108.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,danits_lp,3,0.3339,0.4586,0.4654,0.4115,0.9128,37.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,danits_lp,4,0.3488,0.4565,0.4838,0.4223,0.9133,1.0,1.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,fioretto_ldf,1,0.369,0.4805,0.5075,0.3782,0.8376,5.0,1.0,14.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,fioretto_ldf,2,0.3842,0.4934,0.5042,0.3781,0.8404,7.0,1.0,14.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,fioretto_ldf,3,0.353,0.4792,0.4979,0.3997,0.8755,15.0,1.0,6.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,fioretto_ldf,4,0.3734,0.4787,0.5092,0.3943,0.8542,17.0,1.0,6.0,paper400_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,heuristic,1,0.3483,0.4482,0.4871,0.405,0.8891,120.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,heuristic,2,0.3931,0.4727,0.485,0.4032,0.8881,108.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,heuristic,3,0.3336,0.4586,0.4654,0.4115,0.9128,37.0,0.0,,expansion_baselines
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,heuristic,4,0.3484,0.4568,0.4838,0.4223,0.9133,9.0,1.0,,paperv2_phase1
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,hounie_rcl,1,0.3659,0.4788,0.5062,0.3797,0.8397,14.0,1.0,49.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,hounie_rcl,2,0.3844,0.4933,0.5038,0.3797,0.8423,7.0,1.0,52.0,arch_validation
tissuemnist,MobileNetV3,4,synth_group,L50_G50,50,50,hounie_rcl,3,0.3552,0.4816,0.5008,0.3969,0.8729,8.0,1.0,37.0,paper400_baselines
